repo_name,num_commits,num_months,commit_frequency,max_days_between_commits,avg_days_between_commits,num_unique_authors,commit_frequency_extra,avg_days_between_commits_extra,num_commits_extra,num_unique_authors_extra,num_months_extra,maintenance_category
CharlesHamel/pyquil,5.159055299,1.871802177,1.21302264,2178,1.316270701,2.302585093,2.363636364,2.72948704,173,9,5.5,High maintenance
ChekHub/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
ChekHub/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
ChenZha/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
ChienKaiMa/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
ChrisBarthol/QuantumKatas,0.693147181,0.693147181,0.693147181,2217,7.704361168,0.693147181,1,2217,1,1,1,Low maintenance
ChristophHotter/QuantumOptics.jl,4.204692619,1.568615918,2.721987709,2158,1.890894503,1.098612289,14.21052632,5.625292375,66,2,3.8,High maintenance
ChunYu-Laboratory/Cirq,2.772588722,0.818310324,2.552729246,2287,1.232143681,0.693147181,11.84210526,2.428571429,15,1,1.266666667,Low maintenance
Chunde/Cirq,4.060443011,1.369487243,3.017093401,2237,0.872488109,1.386294361,19.43181818,1.392857143,57,3,2.933333333,High maintenance
Chunde/pennylane,5.010635294,0.693147181,2.63905733,2218,0.695057745,1.098612289,13,1.003824782,149,2,1,High maintenance
Chunde/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
Chunde/strawberryfields,4.48863637,1.554629676,2.628800829,2286,1.05891865,1.386294361,12.85714286,1.8832515,88,3,3.733333333,High maintenance
Cmolengraaf/SimulaQron,2.772588722,0.693147181,2.772588722,2200,0.887303195,1.098612289,15,1.428571429,15,2,1,High maintenance
CodeMaster001/strawberryfields,4.890349128,1.554629676,2.628800829,2286,1.088431143,1.386294361,12.85714286,1.969611522,132,3,3.733333333,High maintenance
CodingDinoCat/pyquil,2.63905733,1.871802177,1.21302264,2178,2.662587827,2.302585093,2.363636364,13.33333333,13,9,5.5,High maintenance
Creatrixbot/Cirq,3.871201011,1.851076046,2.219068449,2139,1.468143376,1.791759469,8.198757764,3.341167739,47,5,5.366666667,High maintenance
CrescentonC/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
CupertinoDude/QuantumKatas,0.693147181,0.693147181,0.693147181,2238,7.713784617,0.693147181,1,2238,1,1,1,Low maintenance
Curious72/Cirq,3.951243719,1.661397651,2.561337072,2173,1.199964783,1.386294361,11.953125,2.32,51,3,4.266666667,High maintenance
Cwickniss/pyquil,6.37331979,1.871802177,1.21302264,2178,0.863365995,2.302585093,2.363636364,1.371128483,585,9,5.5,High maintenance
CyberMonitor/Cirq,2.302585093,0.773189888,2.164963715,2290,1.634130525,0.693147181,7.714285714,4.125,9,1,1.166666667,Low maintenance
CyberVines/Cirq,3.737669618,0.693147181,1.098612289,2196,2.204917035,0.693147181,2,8.069499082,41,1,1,Low maintenance
DBPgz/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
DRubioBizcaino/Cirq,3.583518938,1.053149915,1.438480114,2139,2.185248386,1.386294361,3.214285714,7.892857143,35,3,1.866666667,High maintenance
DanShai/Cirq,4.33073334,1.851076046,2.066154906,2139,1.281859343,1.386294361,6.894409938,2.603333333,75,3,5.366666667,High maintenance
DavetheSlayer/pyquil,1.945910149,0.693147181,1.791759469,2645,6.099384285,1.386294361,5,444.5833333,6,3,1,Low maintenance
Daweet/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
DebasishMaji/Cirq,4.49980967,1.851076046,2.017797379,2139,1.34997706,1.386294361,6.52173913,2.857337041,89,3,5.366666667,High maintenance
DebasishMaji/OpenQL,2.890371758,0.741937345,1.864784604,2221,1.743557367,0.693147181,5.454545455,4.717647059,17,1,1.1,Low maintenance
DebasishMaji/pennylane,4.369447852,0.693147181,2.63905733,2218,1.022673946,1.098612289,13,1.780620061,78,2,1,High maintenance
DebasishMaji/pyquil,3.688879454,1.871802177,1.21302264,2178,2.208030183,2.302585093,2.363636364,8.097777778,39,9,5.5,High maintenance
DeeLMind/pennylane,5.488937726,0.693147181,2.397895273,2221,0.331249116,0.693147181,10,0.392706695,241,1,1,High maintenance
Deep-Brainz/Cirq,2.772588722,0.693147181,2.772588722,2298,1.024504317,0.693147181,15,1.785714286,15,1,1,Low maintenance
Deepskyhunter/artiq,4.990432587,0.693147181,0.693147181,2339,2.85249147,0.693147181,1,16.33090753,146,1,1,Low maintenance
DevenLu/Cirq,4.744932128,0.693147181,1.098612289,2196,1.136350665,0.693147181,2,2.115378536,114,1,1,Low maintenance
DhiMalo/pyquil,3.33220451,0.693147181,2.63905733,2513,1.854188692,1.098612289,13,5.38651472,27,2,1,High maintenance
DiCarloLab-Delft/Qcodes,3.610917913,2.41293315,0.684916681,2891,3.22068682,1.609437912,0.983606557,24.0453159,36,4,10.16666667,High maintenance
DiracMG3/QuantumOptics.jl,4.025351691,1.568615918,2.721987709,2158,3.72630908,1.098612289,14.21052632,40.52555746,55,2,3.8,High maintenance
Dripto/Cirq,3.737669618,0.693147181,1.098612289,2196,2.204917035,0.693147181,2,8.069499082,41,1,1,Low maintenance
DuckTigger/Cirq,4.718498871,1.851076046,2.017797379,2139,1.629834037,1.386294361,6.52173913,4.103027734,111,3,5.366666667,High maintenance
DumplingEater/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
EGGS-Experiment/artiq,3.295836866,0.693147181,0.693147181,2339,4.737436355,0.693147181,1,113.1412088,26,1,1,Low maintenance
EMinsight/Cirq,3.80666249,0.693147181,1.098612289,2196,2.164322515,0.693147181,2,7.708699902,44,1,1,Low maintenance
EMinsight/pyquil,1.945910149,0.693147181,1.791759469,2645,6.099384285,1.386294361,5,444.5833333,6,3,1,Low maintenance
ERINC181/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
Eman919191/pennylane,4.564348191,0.693147181,2.708050201,2197,0.877417784,1.098612289,14,1.404682274,95,2,1,High maintenance
EmergingTechSpace/pyquil,1.945910149,0.875468737,1.519825754,2645,6.109617885,1.791759469,3.571428571,449.1666667,6,5,1.4,Low maintenance
Ericgig/qutip,6.510258341,2.536338823,2.224855849,2871,2.118340899,0.693147181,8.252148997,7.317326752,671,1,11.63333333,High maintenance
Ewenwan/QuantumKatas,1.098612289,0.693147181,1.098612289,2194,0,1.098612289,2,0,2,2,1,Low maintenance
Expt-David/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
Fagin-H/Cirq,4.110873864,1.851076046,2.017797379,2139,1.591175765,1.386294361,6.52173913,3.909517974,60,3,5.366666667,High maintenance
FateZer0/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
FermiQ/pyquil,6.447305863,1.871802177,1.21302264,2178,0.865199715,2.302585093,2.363636364,1.375480457,630,9,5.5,High maintenance
FermiQ/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
FrankLoud/Cirq,3.891820298,1.58240924,2.596283514,2184,1.193277515,1.386294361,12.4137931,2.29787234,48,3,3.866666667,High maintenance
Fromeworld/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
GQI7FS6/Cirq,3.988984047,1.661397651,2.596885839,2173,1.172720261,1.386294361,12.421875,2.230769231,53,3,4.266666667,High maintenance
GQI7FS6/ProjectQ,2.397895273,1.442989705,1.409225302,2386,2.447166322,1.386294361,3.092783505,10.55555556,10,3,3.233333333,High maintenance
GQI7FS6/pyquil,2.772588722,1.871802177,1.21302264,2178,2.640643373,2.302585093,2.363636364,13.02222222,15,9,5.5,High maintenance
GQI7FS6/qtt,4.905274778,2.32238772,1.283346392,2518,2.068356797,1.609437912,2.608695652,6.911811714,134,4,9.2,High maintenance
Gadamsetty/Cirq,4.718498871,0.693147181,1.098612289,2196,1.125632434,0.693147181,2,2.082165499,111,1,1,Low maintenance
GameTheoryPython/ProjectQ,2.197224577,0.693147181,2.197224577,2468,1.145132304,0.693147181,8,2.142857143,8,1,1,Low maintenance
GassenBenHadj/QuantumKatas,0.693147181,0.693147181,0.693147181,2238,7.713784617,0.693147181,1,2238,1,1,1,Low maintenance
GerrardFalcon/Cirq,3.688879454,1.053149915,1.438480114,2139,2.022565893,1.386294361,3.214285714,6.557692308,39,3,1.866666667,High maintenance
Gianni-G/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
GiggleLiu/ProjectQ,2.397895273,0.693147181,1.791759469,2511,1.178654996,1.098612289,5,2.25,10,2,1,Low maintenance
Global-localhost/QuantumOptics.jl,3.931825633,1.554629676,2.201184979,2160,2.22972062,1.098612289,8.035714286,8.297268249,50,2,3.733333333,High maintenance
Global-localhost/pyquil,6.267200549,1.871802177,1.21302264,2178,0.904164051,2.302585093,2.363636364,1.469866379,526,9,5.5,High maintenance
Global19-atlassian-net/pyquil,6.267200549,1.871802177,1.21302264,2178,0.904164051,2.302585093,2.363636364,1.469866379,526,9,5.5,High maintenance
Global19-atlassian-net/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
Global19/pyquil,6.267200549,1.871802177,1.21302264,2178,0.904164051,2.302585093,2.363636364,1.469866379,526,9,5.5,High maintenance
GopalNG/pyquil,2.079441542,1.835244581,0.845487905,2186,3.289644896,1.791759469,1.329113924,25.83333333,7,5,5.266666667,High maintenance
Grand-Liu/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
HaeffnerLab/artiq,7.582229194,2.360854001,4.620264032,3167,1.084321331,2.833213344,100.5208333,1.957432019,1962,16,9.6,High maintenance
Hancockan/Cirq,3.761200116,0.693147181,1.098612289,2196,2.097871846,0.693147181,2,7.148809524,42,1,1,Low maintenance
HarryMakes/artiq,6.739336627,2.254794429,4.524925635,3167,2.039757061,2.708050201,91.2890625,6.688741078,844,14,8.533333333,High maintenance
HarshilBhatia/qutip,2.197224577,0.693147181,0.693147181,2871,7.156712765,0.693147181,1,1281.6875,8,1,1,Low maintenance
HeshamAlsaadi/Cirq,4.007333185,1.547562509,2.746924354,2214,1.053588607,1.609437912,14.59459459,1.867924528,54,4,3.7,High maintenance
HitanshuGedam/qtt,4.644390899,2.32238772,1.283346392,2518,2.257701809,1.609437912,2.608695652,8.561090687,103,4,9.2,High maintenance
Hosseinyeganeh/qiskit-core,0.693147181,0.693147181,0.693147181,2332,7.754910272,0.693147181,1,2332,1,1,1,Low maintenance
HubBucket-Team/Cirq,4.356708827,1.851076046,2.066154906,2139,1.310548865,1.386294361,6.894409938,2.708208458,77,3,5.366666667,High maintenance
IAA786/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
IFarhankhan/minorminer,4.912654886,0.875468737,3.077970372,2504,0.380849506,1.098612289,20.71428571,0.463527337,135,2,1.4,High maintenance
IIAOPSW/qutip,3.583518938,2.041220329,1.554209154,2871,5.032646365,1.098612289,3.731343284,152.3382653,35,2,6.7,High maintenance
InspectorDidi/Cirq,3.931825633,1.547562509,2.675080182,2189,1.132060223,1.098612289,13.51351351,2.102040816,50,2,3.7,High maintenance
InspectorDidi/pyquil,3.850147602,1.871802177,1.21302264,2178,1.921414851,2.302585093,2.363636364,5.830615942,46,9,5.5,High maintenance
IspML/QuantumGA,2.079441542,0.693147181,1.609437912,2156,2.772588722,1.098612289,4,15,7,2,1,Low maintenance
IvoCo/qkit,0.693147181,0.693147181,0.693147181,2333,7.755338813,0.693147181,1,2333,1,1,1,Low maintenance
JansenZhao/grove,2.079441542,1.30833282,1.278874112,2415,2.674148649,1.609437912,2.592592593,13.5,7,4,2.7,Low maintenance
Javaria-Ghafoor/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
Jcalan8907/Cirq,4.234106505,0.693147181,1.098612289,2196,1.656459653,0.693147181,2,4.240723982,68,1,1,Low maintenance
JiahaoYao/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
Jialu-Xu/qkit,0.693147181,0.693147181,0.693147181,2333,7.755338813,0.693147181,1,2333,1,1,1,Low maintenance
JiihwanKim/qutip,2.564949357,0.693147181,0.693147181,2871,6.397137967,0.693147181,1,599.125,12,1,1,Low maintenance
JinlongHuang/Yao.jl,4.442651256,1.518783544,3.079506329,2204,1.304084737,1.098612289,20.74766355,2.684315431,84,2,3.566666667,High maintenance
JoaoBarbosa9/qkit,1.386294361,0.693147181,0.693147181,2333,6.657583055,0.693147181,1,777.6666667,3,1,1,Low maintenance
JoelPasvolsky/CloudClient,1.386294361,0.693147181,0.693147181,2381,7.346225241,0.693147181,1,1549.333333,3,1,1,Low maintenance
JoelPasvolsky/dwave-neal,2.63905733,0.693147181,0.693147181,2344,5.267750014,0.693147181,1,192.979021,13,1,1,Low maintenance
John-M-Walls/Cirq,4.094344562,1.722766598,2.626557167,2163,1.138054021,1.386294361,12.82608696,2.120689655,59,3,4.6,High maintenance
Jonah-Foley/artiq,1.386294361,0.693147181,0.693147181,2339,6.662706892,0.693147181,1,781.6666667,3,1,1,Low maintenance
JorahWu/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
JordanMicahBennett/strawberryfields,4.934473933,1.554629676,2.628800829,2286,0.93162844,1.386294361,12.85714286,1.538639836,138,3,3.733333333,High maintenance
JulianoCristian/Cirq,4.644390899,1.851076046,2.066154906,2139,1.20153144,1.386294361,6.894409938,2.325205377,103,3,5.366666667,High maintenance
JunChiehWang/Cirq,4.532599493,1.851076046,2.017797379,2139,1.401638337,1.386294361,6.52173913,3.061849196,92,3,5.366666667,High maintenance
KKanabar/Cirq,4.779123493,0.693147181,1.098612289,2196,1.08724853,0.693147181,2,1.966101695,118,1,1,Low maintenance
KZiemian/Yao.jl,4.430816799,1.518783544,3.079506329,2204,0.985570738,1.098612289,20.74766355,1.67934065,83,2,3.566666667,High maintenance
Kadek/pennylane,3.713572067,0.693147181,2.708050201,2197,0.5146644,1.098612289,14,0.673076923,40,2,1,High maintenance
KaifengC/artiq,1.386294361,1.912008597,0.418862438,2165,4.465908119,1.098612289,0.520231214,86,3,2,5.766666667,Low maintenance
Kaustuvi/Cirq,4.49980967,1.851076046,2.017797379,2139,1.34997706,1.386294361,6.52173913,2.857337041,89,3,5.366666667,High maintenance
Kaustuvi/pyquil,3.737669618,1.871802177,1.21302264,2178,2.13596616,2.302585093,2.363636364,7.465221319,41,9,5.5,High maintenance
Kenadia/Cirq,2.772588722,0.693147181,2.772588722,2298,1.024504317,0.693147181,15,1.785714286,15,1,1,Low maintenance
KevinVillela/Cirq,4.356708827,0.693147181,1.098612289,2196,2.062889693,0.693147181,2,6.868675041,77,1,1,Low maintenance
KiaraGrouwstra/Cirq,3.871201011,1.851076046,2.219068449,2139,1.468143376,1.791759469,8.198757764,3.341167739,47,5,5.366666667,High maintenance
KristofferC/QuantumOptics.jl,4.025351691,1.568615918,2.721987709,2158,3.72630908,1.098612289,14.21052632,40.52555746,55,2,3.8,High maintenance
LSaldyt/pyquil,2.890371758,0.980829253,2.302585093,2645,5.613419421,1.791759469,9,273.0798319,17,5,1.666666667,High maintenance
LaGuer/Qlab.jl,3.044522438,1.992430165,0.947381319,2531,2.543350246,1.386294361,1.578947368,11.72222222,20,3,6.333333333,High maintenance
LaGuer/QuantumOptics.jl,3.871201011,1.183770097,3.078937396,2204,0.815749503,1.098612289,20.73529412,1.260869565,47,2,2.266666667,High maintenance
LaGuer/Yao.jl,4.317488114,1.518783544,3.079506329,2204,0.815486033,1.098612289,20.74766355,1.260273973,74,2,3.566666667,High maintenance
LawZy/pyquil,5.59471138,1.871802177,1.21302264,2178,1.255076731,2.302585093,2.363636364,2.508107545,268,9,5.5,High maintenance
Leeseok-628/Cirq,3.33220451,1.053149915,1.438480114,2139,2.414424575,1.386294361,3.214285714,10.18333333,27,3,1.866666667,High maintenance
LesterKim/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
LewisGet/Cirq,2.48490665,0.693147181,2.48490665,2296,1.335001067,0.693147181,11,2.8,11,1,1,Low maintenance
LinjianMa/quimb,1.945910149,2.071073292,0.253448901,3049,6.363028104,1.098612289,0.288461538,579,6,2,6.933333333,Low maintenance
Lisayg/Cirq,4.262679877,0.693147181,1.098612289,2196,1.944276162,0.693147181,2,5.988571429,70,1,1,Low maintenance
LiteraryProgrammer/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
Loverui0/Yao.jl,4.430816799,1.518783544,3.079506329,2204,0.985570738,1.098612289,20.74766355,1.67934065,83,2,3.566666667,High maintenance
Lucaman99/Cirq,4.691347882,1.851076046,2.017797379,2139,1.71821669,1.386294361,6.52173913,4.574578391,108,3,5.366666667,High maintenance
Lucaman99/strawberryfields,5.081404365,1.554629676,2.628800829,2286,1.094501878,1.386294361,12.85714286,1.987694077,160,3,3.733333333,High maintenance
Luckystar233/pennylane,4.718498871,0.693147181,2.63905733,2218,0.705061742,1.098612289,13,1.023971646,111,2,1,High maintenance
LuhangYang/qiskit-sdk-py,2.079441542,0.693147181,2.079441542,2449,0.15415068,0.693147181,7,0.166666667,7,1,1,Low maintenance
LukeMcCulloch/Cirq,4.369447852,1.851076046,2.017797379,2139,1.650830311,1.386294361,6.52173913,4.211305035,78,3,5.366666667,High maintenance
LukeMcCulloch/strawberryfields,4.770684624,1.554629676,2.628800829,2286,0.998432974,1.386294361,12.85714286,1.714025545,117,3,3.733333333,High maintenance
MJfadeaway/pennylane,5.488937726,0.693147181,2.397895273,2221,0.331249116,0.693147181,10,0.392706695,241,1,1,High maintenance
MalaySingh/qutip,2.197224577,0.693147181,0.693147181,2871,7.156712765,0.693147181,1,1281.6875,8,1,1,Low maintenance
Mani-RRI/qutip,2.48490665,1.710790407,0.933783889,2871,5.629146002,1.098612289,1.544117647,277.4242424,11,2,4.533333333,Low maintenance
MartinSandeCosta/qutip,3.091042453,0.693147181,0.693147181,2871,5.841205096,0.693147181,1,343.1938776,21,1,1,Low maintenance
MasielloGroup/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
MedinaBandic/OpenQL,2.890371758,0.741937345,1.864784604,2221,1.743557367,0.693147181,5.454545455,4.717647059,17,1,1.1,Low maintenance
MerelSchalkers/pyquil,2.772588722,1.871802177,1.21302264,2178,2.640643373,2.302585093,2.363636364,13.02222222,15,9,5.5,High maintenance
MerlinSmiles/Qcodes,4.510859507,0.693147181,1.386294361,2911,1.559897467,1.098612289,3,3.758333333,90,2,1,High maintenance
MidgetCrabapple/qiskit-terra,1.945910149,0.693147181,1.945910149,2266,0,0.693147181,6,0,6,1,1,Low maintenance
MohistOne/Cirq,4.158883083,1.851076046,2.017797379,2139,1.582299804,1.386294361,6.52173913,3.866134108,63,3,5.366666667,High maintenance
MonroeQuantumNetworks/artiq,2.302585093,0.693147181,0.693147181,2339,5.566039656,0.693147181,1,260.3968254,9,1,1,Low maintenance
MorganTL/artiq,3.871201011,0.693147181,0.693147181,2339,3.969161627,0.693147181,1,51.94012865,47,1,1,Low maintenance
